year,month,day,year,index,max_temp,min_temp,wind_speed,wind_temp,rain,hum,visibility,clouds,chaleur_index,rosee,pressure,sunrise,sunset,holiday,weekday,workday,avg_temp,string_date,atemp,wkday,casual,registered,cnt,wkday_sin,wkday_cos,sunrise_sin,sunrise_cos,sunset_sin,sunset_cos,mnth_sin,mnth_cos,light,missing_rain,mean_rain
2013,9,25,2013,2013-09-25,25.0,12.0,2.5,11.0,3.35,0.78,10.0,28.0,25.0,12.0,1015.0,5.0,18.0,0.0,2.0,1.0,18.5,2013/09/25,19.945919994599095,2,1169,8446,9615,0.9749279121818236,-0.22252093395631434,0.9659258262890682,0.25881904510252096,-1.0,-1.8369701987210297e-16,-0.8660254037844385,-0.5000000000000004,13.0,True,3.35
2013,9,26,2013,2013-09-26,25.0,16.0,2.2222222222222223,16.0,3.35,0.76,10.0,29.0,26.0,15.0,1019.0,6.0,17.0,0.0,3.0,1.0,20.5,2013/09/26,22.17720892248044,3,1293,8600,9893,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17,-0.9659258262890681,-0.2588190451025215,-0.8660254037844385,-0.5000000000000004,11.0,True,3.35
2013,9,27,2013,2013-09-27,27.0,15.0,2.7777777777777777,14.0,0.0,0.96,6.75,24.0,27.0,17.0,1024.0,6.0,17.0,0.0,4.0,1.0,21.0,2013/09/27,22.58752554148471,4,1635,8354,9989,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,-0.9659258262890681,-0.2588190451025215,-0.8660254037844385,-0.5000000000000004,11.0,False,3.35
2013,9,28,2013,2013-09-28,24.0,13.0,3.333333333333333,12.0,1.0,0.93,7.0,19.0,26.0,16.0,1025.0,6.0,17.0,0.0,5.0,1.0,18.5,2013/09/28,19.725853842355274,5,3504,6686,10190,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,-0.9659258262890681,-0.2588190451025215,-0.8660254037844385,-0.5000000000000004,11.0,False,3.35
2013,9,29,2013,2013-09-29,25.0,13.0,2.2222222222222223,12.0,0.0,0.94,7.0,16.0,26.0,17.0,1022.0,6.0,17.0,0.0,6.0,0.0,19.0,2013/09/29,20.56915540405528,6,3082,6283,9365,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,-0.9659258262890681,-0.2588190451025215,-0.8660254037844385,-0.5000000000000004,11.0,False,3.35
2013,9,30,2013,2013-09-30,27.0,15.0,1.3888888888888888,15.0,3.35,0.92,9.0,10.0,28.0,16.0,1019.0,6.0,17.0,0.0,0.0,0.0,21.0,2013/09/30,22.963753006063317,0,1338,7794,9132,0.0,1.0,1.0,6.123233995736766e-17,-0.9659258262890681,-0.2588190451025215,-0.8660254037844385,-0.5000000000000004,11.0,True,3.35
2013,10,1,2013,2013-10-01,28.0,15.0,2.2222222222222223,15.0,3.772727272727273,0.79,10.0,32.0,29.0,19.0,1018.0,6.0,17.0,0.0,1.0,1.0,21.5,2013/10/01,23.24924460143055,1,1339,9019,10358,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,-0.9659258262890681,-0.2588190451025215,-1.0,-1.8369701987210297e-16,11.0,True,3.772727272727273
2013,10,2,2013,2013-10-02,32.0,19.0,2.7777777777777777,19.0,3.772727272727273,0.82,10.0,3.0,36.0,21.0,1019.0,6.0,17.0,0.0,2.0,1.0,25.5,2013/10/02,27.48537835982081,2,1289,9096,10385,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,-0.9659258262890681,-0.2588190451025215,-1.0,-1.8369701987210297e-16,11.0,True,3.772727272727273
2013,10,3,2013,2013-10-03,30.0,20.0,1.9444444444444444,20.0,3.772727272727273,0.86,10.0,27.0,34.0,22.0,1020.0,6.0,17.0,0.0,3.0,1.0,25.0,2013/10/03,27.036377439558397,3,1248,8909,10157,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17,-0.9659258262890681,-0.2588190451025215,-1.0,-1.8369701987210297e-16,11.0,True,3.772727272727273
2013,10,4,2013,2013-10-04,32.0,20.0,1.6666666666666663,20.0,3.772727272727273,0.87,10.0,21.0,35.0,21.0,1018.0,6.0,17.0,0.0,4.0,1.0,26.0,2013/10/04,28.127639876695763,4,1667,8596,10263,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,-0.9659258262890681,-0.2588190451025215,-1.0,-1.8369701987210297e-16,11.0,True,3.772727272727273
2013,10,5,2013,2013-10-05,33.0,22.0,1.9444444444444444,22.0,3.772727272727273,0.83,10.0,11.0,36.0,22.0,1019.0,6.0,17.0,0.0,5.0,1.0,27.5,2013/10/05,29.69265762003026,5,3401,7185,10586,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,-0.9659258262890681,-0.2588190451025215,-1.0,-1.8369701987210297e-16,11.0,True,3.772727272727273
2013,10,6,2013,2013-10-06,30.0,21.0,4.722222222222221,21.0,0.0,0.85,10.0,7.0,32.0,20.0,1017.0,6.0,17.0,0.0,6.0,0.0,25.5,2013/10/06,27.35398293261524,6,2992,6784,9776,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,-0.9659258262890681,-0.2588190451025215,-1.0,-1.8369701987210297e-16,11.0,False,3.772727272727273
2013,10,7,2013,2013-10-07,23.0,17.0,6.9444444444444455,17.0,18.0,0.96,8.625,59.0,26.0,22.0,1018.0,6.0,17.0,0.0,0.0,0.0,20.0,2013/10/07,20.85948592141301,0,421,5459,5880,0.0,1.0,1.0,6.123233995736766e-17,-0.9659258262890681,-0.2588190451025215,-1.0,-1.8369701987210297e-16,11.0,False,3.772727272727273
2013,10,8,2013,2013-10-08,20.0,12.0,4.166666666666667,10.0,0.0,0.79,10.0,19.0,20.0,10.0,1026.0,6.0,17.0,0.0,1.0,1.0,16.0,2013/10/08,16.74877707516743,1,1278,8666,9944,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,-0.9659258262890681,-0.2588190451025215,-1.0,-1.8369701987210297e-16,11.0,False,3.772727272727273
2013,10,9,2013,2013-10-09,17.0,13.0,5.0,12.0,7.0,0.8,8.75,62.0,17.0,13.0,1026.0,6.0,17.0,0.0,2.0,1.0,15.0,2013/10/09,15.427385541246464,2,757,5681,6438,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,-0.9659258262890681,-0.2588190451025215,-1.0,-1.8369701987210297e-16,11.0,False,3.772727272727273
2013,10,10,2013,2013-10-10,13.0,12.0,6.3888888888888875,10.0,25.0,0.96,3.875,100.0,13.0,13.0,1022.0,6.0,17.0,0.0,3.0,1.0,12.5,2013/10/10,12.259360313995128,3,180,2352,2532,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17,-0.9659258262890681,-0.2588190451025215,-1.0,-1.8369701987210297e-16,11.0,False,3.772727272727273
2013,10,11,2013,2013-10-11,16.0,14.0,5.833333333333332,13.0,6.0,0.97,4.625,100.0,16.0,15.0,1016.0,6.0,17.0,0.0,4.0,1.0,15.0,2013/10/11,15.252212633341134,4,117,1683,1800,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,-0.9659258262890681,-0.2588190451025215,-1.0,-1.8369701987210297e-16,11.0,False,3.772727272727273
2013,10,12,2013,2013-10-12,18.0,17.0,5.5555555555555545,17.0,5.0,0.98,3.0,99.0,18.0,17.0,1020.0,6.0,17.0,0.0,5.0,1.0,17.5,2013/10/12,18.16606075844824,5,1300,3961,5261,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,-0.9659258262890681,-0.2588190451025215,-1.0,-1.8369701987210297e-16,11.0,False,3.772727272727273
2013,10,13,2013,2013-10-13,18.0,16.0,5.5555555555555545,16.0,3.0,0.97,4.875,92.0,18.0,17.0,1025.0,6.0,17.0,0.0,6.0,0.0,17.0,2013/10/13,17.59447351903777,6,1523,4504,6027,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,-0.9659258262890681,-0.2588190451025215,-1.0,-1.8369701987210297e-16,11.0,False,3.772727272727273
2013,10,14,2013,2013-10-14,23.0,13.0,3.333333333333333,12.0,0.0,0.97,5.75,25.0,25.0,17.0,1027.0,6.0,17.0,1.0,0.0,0.0,18.0,2013/10/14,19.1747374223161,0,1830,7110,8940,0.0,1.0,1.0,6.123233995736766e-17,-0.9659258262890681,-0.2588190451025215,-1.0,-1.8369701987210297e-16,11.0,False,3.772727272727273
2013,10,15,2013,2013-10-15,22.0,12.0,2.7777777777777777,11.0,0.0,0.96,6.0,15.0,25.0,16.0,1023.0,6.0,17.0,0.0,1.0,1.0,17.0,2013/10/15,18.233878591852623,1,1031,8350,9381,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,-0.9659258262890681,-0.2588190451025215,-1.0,-1.8369701987210297e-16,11.0,False,3.772727272727273
2013,10,16,2013,2013-10-16,23.0,15.0,2.5,15.0,1.0,0.97,5.0,63.0,25.0,19.0,1018.0,6.0,17.0,0.0,2.0,1.0,19.0,2013/10/16,20.486223324686645,2,1114,8615,9729,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,-0.9659258262890681,-0.2588190451025215,-1.0,-1.8369701987210297e-16,11.0,False,3.772727272727273
2013,10,17,2013,2013-10-17,24.0,17.0,3.611111111111111,17.0,1.0,0.9,7.375,39.0,26.0,18.0,1013.0,6.0,17.0,0.0,3.0,1.0,20.5,2013/10/17,21.879659449737463,3,1049,8499,9548,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17,-0.9659258262890681,-0.2588190451025215,-1.0,-1.8369701987210297e-16,11.0,False,3.772727272727273
2013,10,18,2013,2013-10-18,21.0,11.0,4.722222222222221,10.0,0.0,0.83,10.0,4.0,21.0,12.0,1017.0,6.0,17.0,0.0,4.0,1.0,16.0,2013/10/18,16.621032931764287,4,1871,8502,10373,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,-0.9659258262890681,-0.2588190451025215,-1.0,-1.8369701987210297e-16,11.0,False,3.772727272727273
2013,10,19,2013,2013-10-19,18.0,12.0,3.888888888888889,11.0,1.0,0.88,9.875,50.0,18.0,16.0,1016.0,6.0,17.0,0.0,5.0,1.0,15.0,2013/10/19,15.703869454069274,5,3192,6223,9415,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,-0.9659258262890681,-0.2588190451025215,-1.0,-1.8369701987210297e-16,11.0,False,3.772727272727273
2013,10,20,2013,2013-10-20,21.0,7.0,3.888888888888889,4.0,1.0,0.9,10.0,0.0,21.0,11.0,1020.0,6.0,17.0,0.0,6.0,0.0,14.0,2013/10/20,14.589632338078205,6,2542,6052,8594,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,-0.9659258262890681,-0.2588190451025215,-1.0,-1.8369701987210297e-16,11.0,False,3.772727272727273
2013,10,21,2013,2013-10-21,19.0,9.0,4.166666666666667,8.0,0.0,0.72,10.0,0.0,19.0,11.0,1021.0,6.0,17.0,0.0,0.0,0.0,14.0,2013/10/21,14.509364066931806,0,1331,7725,9056,0.0,1.0,1.0,6.123233995736766e-17,-0.9659258262890681,-0.2588190451025215,-1.0,-1.8369701987210297e-16,11.0,False,3.772727272727273
2013,10,22,2013,2013-10-22,18.0,10.0,4.4444444444444455,8.0,1.0,0.78,10.0,36.0,18.0,10.0,1015.0,6.0,17.0,0.0,1.0,1.0,14.0,2013/10/22,14.433471755858385,1,736,8338,9074,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,-0.9659258262890681,-0.2588190451025215,-1.0,-1.8369701987210297e-16,11.0,False,3.772727272727273
2013,10,23,2013,2013-10-23,13.0,8.0,4.166666666666667,7.0,11.0,0.93,9.25,44.0,13.0,8.0,1012.0,6.0,17.0,0.0,2.0,1.0,10.5,2013/10/23,10.590391302519473,2,616,7354,7970,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,-0.9659258262890681,-0.2588190451025215,-1.0,-1.8369701987210297e-16,11.0,False,3.772727272727273
2013,10,24,2013,2013-10-24,11.0,4.0,6.666666666666666,0.0,0.0,0.79,10.0,11.0,11.0,1.0,1021.0,6.0,17.0,0.0,3.0,1.0,7.5,2013/10/24,6.407314532525428,3,592,7305,7897,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17,-0.9659258262890681,-0.2588190451025215,-1.0,-1.8369701987210297e-16,11.0,False,3.772727272727273
2013,10,25,2013,2013-10-25,12.0,2.0,5.5555555555555545,-2.0,3.772727272727273,0.79,10.0,5.0,12.0,2.0,1026.0,6.0,17.0,0.0,4.0,1.0,7.0,2013/10/25,6.162728730828407,4,913,7040,7953,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,-0.9659258262890681,-0.2588190451025215,-1.0,-1.8369701987210297e-16,11.0,True,3.772727272727273
2013,10,26,2013,2013-10-26,13.0,3.0,6.666666666666666,1.0,3.772727272727273,0.74,10.0,13.0,13.0,3.0,1027.0,6.0,17.0,0.0,5.0,1.0,8.0,2013/10/26,6.986622842059663,5,2195,5788,7983,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,-0.9659258262890681,-0.2588190451025215,-1.0,-1.8369701987210297e-16,11.0,True,3.772727272727273
2013,10,27,2013,2013-10-27,18.0,4.0,4.166666666666667,1.0,3.772727272727273,0.87,10.0,11.0,18.0,9.0,1020.0,6.0,17.0,0.0,6.0,0.0,11.0,2013/10/27,11.150244554578375,6,2381,5641,8022,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,-0.9659258262890681,-0.2588190451025215,-1.0,-1.8369701987210297e-16,11.0,True,3.772727272727273
2013,10,28,2013,2013-10-28,18.0,5.0,1.3888888888888888,5.0,3.772727272727273,0.85,10.0,31.0,18.0,11.0,1025.0,6.0,17.0,0.0,0.0,0.0,11.5,2013/10/28,13.089474752601495,0,1177,7426,8603,0.0,1.0,1.0,6.123233995736766e-17,-0.9659258262890681,-0.2588190451025215,-1.0,-1.8369701987210297e-16,11.0,True,3.772727272727273
2013,10,29,2013,2013-10-29,18.0,6.0,2.7777777777777777,4.0,0.0,0.89,9.0,11.0,18.0,12.0,1030.0,6.0,17.0,0.0,1.0,1.0,12.0,2013/10/29,12.791819904812513,1,963,8171,9134,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,-0.9659258262890681,-0.2588190451025215,-1.0,-1.8369701987210297e-16,11.0,False,3.772727272727273
2013,10,30,2013,2013-10-30,19.0,10.0,2.2222222222222223,10.0,1.0,0.96,5.75,59.0,19.0,15.0,1027.0,6.0,17.0,0.0,2.0,1.0,14.5,2013/10/30,15.744994848779804,2,806,7338,8144,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,-0.9659258262890681,-0.2588190451025215,-1.0,-1.8369701987210297e-16,11.0,False,3.772727272727273
2013,10,31,2013,2013-10-31,22.0,13.0,6.3888888888888875,12.0,2.0,0.98,5.125,79.0,25.0,16.0,1021.0,6.0,17.0,0.0,3.0,1.0,17.5,2013/10/31,18.034217952272996,3,724,7705,8429,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17,-0.9659258262890681,-0.2588190451025215,-1.0,-1.8369701987210297e-16,11.0,False,3.772727272727273
2013,11,1,2013,2013-11-01,22.0,19.0,7.5,19.0,7.0,0.96,7.625,61.0,25.0,19.0,1007.0,6.0,17.0,0.0,4.0,1.0,20.5,2013/11/01,21.385788310280578,4,922,7258,8180,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,-0.9659258262890681,-0.2588190451025215,-0.866025403784439,0.49999999999999933,11.0,False,4.4
2013,11,2,2013,2013-11-02,18.0,11.0,5.0,10.0,0.0,0.88,10.0,22.0,18.0,9.0,1011.0,6.0,17.0,0.0,5.0,1.0,14.5,2013/11/02,14.860158558037998,5,2866,6624,9490,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,-0.9659258262890681,-0.2588190451025215,-0.866025403784439,0.49999999999999933,11.0,False,4.4
2013,11,3,2013,2013-11-03,12.0,6.0,6.3888888888888875,4.0,4.4,0.86,10.0,12.0,12.0,5.0,1030.0,6.0,17.0,0.0,6.0,0.0,9.0,2013/11/03,8.216959967200621,6,2116,5619,7735,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,-0.9659258262890681,-0.2588190451025215,-0.866025403784439,0.49999999999999933,11.0,True,4.4
2013,11,4,2013,2013-11-04,9.0,0.0,3.055555555555556,-4.0,4.4,0.69,10.0,16.0,9.0,0.0,1037.0,6.0,17.0,0.0,0.0,0.0,4.5,2013/11/04,4.4552745700140095,0,555,6399,6954,0.0,1.0,1.0,6.123233995736766e-17,-0.9659258262890681,-0.2588190451025215,-0.866025403784439,0.49999999999999933,11.0,True,4.4
2013,11,5,2013,2013-11-05,15.0,4.0,2.2222222222222223,2.0,4.4,0.92,9.0,43.0,15.0,10.0,1037.0,6.0,17.0,0.0,1.0,1.0,9.5,2013/11/05,10.384816454029274,1,670,7553,8223,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,-0.9659258262890681,-0.2588190451025215,-0.866025403784439,0.49999999999999933,11.0,True,4.4
2013,11,6,2013,2013-11-06,19.0,9.0,4.722222222222221,8.0,0.0,0.98,6.5,52.0,19.0,14.0,1032.0,6.0,17.0,0.0,2.0,1.0,14.0,2013/11/06,14.361464510532501,2,797,8080,8877,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,-0.9659258262890681,-0.2588190451025215,-0.866025403784439,0.49999999999999933,11.0,False,4.4
2013,11,7,2013,2013-11-07,16.0,12.0,6.3888888888888875,9.0,3.0,0.98,9.75,37.0,16.0,13.0,1019.0,6.0,17.0,0.0,3.0,1.0,14.0,2013/11/07,13.991817605478484,3,485,7580,8065,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17,-0.9659258262890681,-0.2588190451025215,-0.866025403784439,0.49999999999999933,11.0,False,4.4
2013,11,8,2013,2013-11-08,10.0,3.0,7.222222222222222,-1.0,0.0,0.8,10.0,6.0,10.0,0.0,1027.0,6.0,17.0,0.0,4.0,1.0,6.5,2013/11/08,5.095174077077844,4,728,6861,7589,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,-0.9659258262890681,-0.2588190451025215,-0.866025403784439,0.49999999999999933,11.0,False,4.4
2013,11,9,2013,2013-11-09,11.0,1.0,5.0,0.0,4.4,0.79,10.0,19.0,11.0,2.0,1028.0,6.0,16.0,0.0,5.0,1.0,6.0,2013/11/09,5.217299843494133,5,2192,5426,7618,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,-0.8660254037844385,-0.5000000000000004,-0.866025403784439,0.49999999999999933,10.0,True,4.4
2013,11,10,2013,2013-11-10,15.0,5.0,8.055555555555555,2.0,4.4,0.73,10.0,3.0,14.0,4.0,1024.0,6.0,16.0,0.0,6.0,0.0,10.0,2013/11/10,8.995480838490101,6,2066,5194,7260,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,-0.8660254037844385,-0.5000000000000004,-0.866025403784439,0.49999999999999933,10.0,True,4.4
2013,11,11,2013,2013-11-11,13.0,3.0,4.722222222222221,0.0,0.0,0.88,10.0,16.0,13.0,3.0,1026.0,6.0,16.0,1.0,0.0,0.0,8.0,2013/11/11,7.582759246837162,0,972,6292,7264,0.0,1.0,1.0,6.123233995736766e-17,-0.8660254037844385,-0.5000000000000004,-0.866025403784439,0.49999999999999933,10.0,False,4.4
2013,11,12,2013,2013-11-12,7.0,3.0,7.5,-2.0,3.0,0.79,8.375,60.0,7.0,1.0,1028.0,6.0,16.0,0.0,1.0,1.0,5.0,2013/11/12,3.268850239148286,1,262,5900,6162,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,-0.8660254037844385,-0.5000000000000004,-0.866025403784439,0.49999999999999933,10.0,False,4.4
2013,11,13,2013,2013-11-13,6.0,-2.0,6.111111111111112,-7.0,0.0,0.77,10.0,19.0,6.0,0.0,1032.0,6.0,16.0,0.0,2.0,1.0,2.0,2013/11/13,0.233013947534122,2,280,6264,6544,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,-0.8660254037844385,-0.5000000000000004,-0.866025403784439,0.49999999999999933,10.0,False,4.4
2013,11,14,2013,2013-11-14,11.0,-2.0,3.055555555555556,-5.0,4.4,0.63,10.0,12.0,11.0,1.0,1029.0,6.0,16.0,0.0,3.0,1.0,4.5,2013/11/14,4.4552745700140095,3,379,6980,7359,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17,-0.8660254037844385,-0.5000000000000004,-0.866025403784439,0.49999999999999933,10.0,True,4.4
2013,11,15,2013,2013-11-15,13.0,1.0,2.2222222222222223,-2.0,0.0,0.58,10.0,49.0,13.0,2.0,1026.0,6.0,16.0,0.0,4.0,1.0,7.0,2013/11/15,7.704727256654012,4,784,6970,7754,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,-0.8660254037844385,-0.5000000000000004,-0.866025403784439,0.49999999999999933,10.0,False,4.4
2013,11,16,2013,2013-11-16,15.0,6.0,1.6666666666666663,6.0,10.0,0.98,5.875,75.0,15.0,12.0,1026.0,6.0,16.0,0.0,5.0,1.0,10.5,2013/11/16,11.825236740223485,5,1530,5361,6891,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,-0.8660254037844385,-0.5000000000000004,-0.866025403784439,0.49999999999999933,10.0,False,4.4
2013,11,17,2013,2013-11-17,19.0,13.0,4.722222222222221,12.0,3.0,0.98,5.125,86.0,19.0,16.0,1023.0,6.0,16.0,0.0,6.0,0.0,16.0,2013/11/17,16.621032931764287,6,1446,5579,7025,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,-0.8660254037844385,-0.5000000000000004,-0.866025403784439,0.49999999999999933,10.0,False,4.4
2013,11,18,2013,2013-11-18,17.0,12.0,6.111111111111112,10.0,3.0,0.82,10.0,18.0,17.0,15.0,1016.0,6.0,16.0,0.0,0.0,0.0,14.5,2013/11/18,14.62289880359293,0,707,7643,8350,0.0,1.0,1.0,6.123233995736766e-17,-0.8660254037844385,-0.5000000000000004,-0.866025403784439,0.49999999999999933,10.0,False,4.4
2013,11,19,2013,2013-11-19,8.0,2.0,7.222222222222222,-2.0,0.0,0.73,10.0,0.0,8.0,0.0,1029.0,6.0,16.0,0.0,1.0,1.0,5.0,2013/11/19,3.3468646496907413,1,427,7095,7522,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,-0.8660254037844385,-0.5000000000000004,-0.866025403784439,0.49999999999999933,10.0,False,4.4
2013,11,20,2013,2013-11-20,8.0,1.0,3.333333333333333,-3.0,4.4,0.72,10.0,19.0,8.0,0.0,1035.0,6.0,16.0,0.0,2.0,1.0,4.5,2013/11/20,4.2945940812583325,2,452,6957,7409,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,-0.8660254037844385,-0.5000000000000004,-0.866025403784439,0.49999999999999933,10.0,True,4.4
2013,11,21,2013,2013-11-21,10.0,3.0,1.9444444444444444,1.0,0.0,0.93,9.0,59.0,10.0,7.0,1035.0,6.0,16.0,0.0,3.0,1.0,6.5,2013/11/21,7.379904104066611,3,471,7117,7588,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17,-0.8660254037844385,-0.5000000000000004,-0.866025403784439,0.49999999999999933,10.0,False,4.4
2013,11,22,2013,2013-11-22,13.0,9.0,3.888888888888889,7.0,3.0,0.97,7.125,68.0,13.0,12.0,1028.0,6.0,16.0,0.0,4.0,1.0,11.0,2013/11/22,11.246920990105018,4,719,7511,8230,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,-0.8660254037844385,-0.5000000000000004,-0.866025403784439,0.49999999999999933,10.0,False,4.4
2013,11,23,2013,2013-11-23,8.0,2.0,5.277777777777779,-3.0,0.0,0.8,10.0,19.0,8.0,6.0,1022.0,7.0,16.0,0.0,5.0,1.0,5.0,2013/11/23,3.977329705536668,5,1267,4913,6180,-0.9749279121818236,-0.2225209339563146,0.9659258262890683,-0.25881904510252063,-0.8660254037844385,-0.5000000000000004,-0.866025403784439,0.49999999999999933,9.0,False,4.4
2013,11,24,2013,2013-11-24,1.0,-2.0,9.444444444444443,-8.0,4.4,0.41,10.0,30.0,1.0,0.0,1034.0,7.0,16.0,0.0,6.0,0.0,-0.5,2013/11/24,-3.759734517967016,6,370,2857,3227,-0.7818314824680299,0.6234898018587334,0.9659258262890683,-0.25881904510252063,-0.8660254037844385,-0.5000000000000004,-0.866025403784439,0.49999999999999933,9.0,True,4.4
2013,11,25,2013,2013-11-25,3.0,-4.0,3.888888888888889,-8.0,0.0,0.55,10.0,10.0,3.0,0.0,1035.0,7.0,16.0,0.0,0.0,0.0,-0.5,2013/11/25,-1.5668058437921994,0,310,5050,5360,0.0,1.0,0.9659258262890683,-0.25881904510252063,-0.8660254037844385,-0.5000000000000004,-0.866025403784439,0.49999999999999933,9.0,False,4.4
2013,11,26,2013,2013-11-26,10.0,0.0,2.7777777777777777,-4.0,20.0,0.71,8.0,73.0,10.0,10.0,1028.0,7.0,16.0,0.0,1.0,1.0,5.0,2013/11/26,5.1729377429563606,1,51,1850,1901,0.7818314824680298,0.6234898018587336,0.9659258262890683,-0.25881904510252063,-0.8660254037844385,-0.5000000000000004,-0.866025403784439,0.49999999999999933,9.0,False,4.4
2013,11,27,2013,2013-11-27,9.0,3.0,7.777777777777778,-3.0,36.0,0.93,6.375,70.0,9.0,9.0,1012.0,7.0,16.0,0.0,2.0,1.0,6.0,2013/11/27,4.365255183482489,2,44,2220,2264,0.9749279121818236,-0.22252093395631434,0.9659258262890683,-0.25881904510252063,-0.8660254037844385,-0.5000000000000004,-0.866025403784439,0.49999999999999933,9.0,False,4.4
2013,11,28,2013,2013-11-28,3.0,-4.0,5.833333333333332,-10.0,0.0,0.78,10.0,4.0,3.0,0.0,1033.0,7.0,16.0,1.0,3.0,0.0,-0.5,2013/11/28,-2.5303612179532493,3,388,1215,1603,0.43388373911755823,-0.900968867902419,0.9659258262890683,-0.25881904510252063,-0.8660254037844385,-0.5000000000000004,-0.866025403784439,0.49999999999999933,9.0,False,4.4
2013,11,29,2013,2013-11-29,7.0,1.0,4.722222222222221,-3.0,4.4,0.71,10.0,2.0,7.0,0.0,1040.0,7.0,16.0,0.0,4.0,1.0,4.0,2013/11/29,3.0636224043736036,4,724,2232,2956,-0.433883739117558,-0.9009688679024191,0.9659258262890683,-0.25881904510252063,-0.8660254037844385,-0.5000000000000004,-0.866025403784439,0.49999999999999933,9.0,True,4.4
2013,11,30,2013,2013-11-30,5.0,-3.0,2.5,-6.0,4.4,0.76,10.0,40.0,5.0,0.0,1040.0,7.0,16.0,0.0,5.0,1.0,1.0,2013/11/30,1.0353034415349605,5,784,2258,3042,-0.9749279121818236,-0.2225209339563146,0.9659258262890683,-0.25881904510252063,-0.8660254037844385,-0.5000000000000004,-0.866025403784439,0.49999999999999933,9.0,True,4.4
2013,12,1,2013,2013-12-01,9.0,-1.0,1.6666666666666663,-3.0,7.0,0.91,10.0,20.0,9.0,2.0,1028.0,7.0,16.0,0.0,6.0,0.0,4.0,2013/12/01,4.988745102348017,6,662,3065,3727,-0.7818314824680299,0.6234898018587334,0.9659258262890683,-0.25881904510252063,-0.8660254037844385,-0.5000000000000004,-0.5000000000000004,0.8660254037844384,9.0,True,7.0
2013,12,2,2013,2013-12-02,10.0,2.0,1.3888888888888888,1.0,7.0,0.84,10.0,51.0,10.0,5.0,1016.0,7.0,16.0,0.0,0.0,0.0,6.0,2013/12/02,7.372787342702549,0,284,6101,6385,0.0,1.0,0.9659258262890683,-0.25881904510252063,-0.8660254037844385,-0.5000000000000004,-0.5000000000000004,0.8660254037844384,9.0,True,7.0
