index,max_temp,min_temp,wind_speed,wind_temp,rain,hum,visibility,clouds,chaleur_index,rosee,pressure,sunrise,sunset,holiday,weekday,workday,avg_temp,string_date,year,month,day,wkday,casual,registered,cnt,atemp
2013-09-14,26.0,12.0,4.166666666666667,11.0,0.0,0.78,10.0,2.0,27.0,14.0,1020.0,5.0,18.0,0.0,5.0,1.0,19.0,2013/09/14,2013,9,14,5,3946,7323,11269,20.107896587520862
2013-09-15,27.0,15.0,3.333333333333333,15.0,0.0,0.74,10.0,7.0,27.0,15.0,1022.0,5.0,18.0,0.0,6.0,0.0,21.0,2013/09/15,2013,9,15,6,3204,6651,9855,22.48143594255116
2013-09-16,24.0,17.0,4.166666666666667,17.0,1.0,0.83,9.375,34.0,25.0,16.0,1023.0,5.0,18.0,0.0,0.0,0.0,20.5,2013/09/16,2013,9,16,0,1085,7274,8359,21.787456343697574
2013-09-17,24.0,10.0,3.611111111111111,9.0,0.0,0.74,10.0,1.0,25.0,11.0,1029.0,5.0,18.0,0.0,1.0,1.0,17.0,2013/09/17,2013,9,17,1,1269,8699,9968,18.000157607020768
2013-09-18,24.0,14.0,2.5,15.0,,0.89,8.0,12.0,25.0,13.0,1027.0,5.0,18.0,0.0,2.0,1.0,19.0,2013/09/18,2013,9,18,2,1298,8761,10059,20.486223324686645
2013-09-19,28.0,14.0,2.5,14.0,,0.91,8.0,6.0,29.0,17.0,1023.0,5.0,18.0,0.0,3.0,1.0,21.0,2013/09/19,2013,9,19,3,1637,8824,10461,22.647436645036834
2013-09-20,28.0,18.0,3.888888888888889,18.0,0.0,0.89,8.0,2.0,30.0,19.0,1019.0,5.0,18.0,0.0,4.0,1.0,23.0,2013/09/20,2013,9,20,4,1909,8767,10676,24.617766381997768
2013-09-21,21.0,18.0,5.277777777777778,18.0,37.0,0.98,7.0,78.0,21.0,19.0,1013.0,5.0,18.0,0.0,5.0,1.0,19.5,2013/09/21,2013,9,21,5,2150,4769,6919,20.491534199858194
2013-09-22,23.0,13.0,5.555555555555555,12.0,1.0,0.95,10.0,13.0,25.0,16.0,1015.0,5.0,18.0,0.0,6.0,0.0,18.0,2013/09/22,2013,9,22,6,2750,6692,9442,18.73764799785871
2013-09-23,24.0,10.0,3.611111111111111,8.0,0.0,0.83,10.0,0.0,25.0,13.0,1018.0,5.0,18.0,0.0,0.0,0.0,17.0,2013/09/23,2013,9,23,0,1272,7795,9067,18.000157607020768
2013-09-24,28.0,12.0,2.2222222222222223,11.0,,0.78,10.0,0.0,28.0,16.0,1020.0,5.0,18.0,0.0,1.0,1.0,20.0,2013/09/24,2013,9,24,1,1144,8462,9606,21.64119108300539
2013-09-25,25.0,12.0,2.5,11.0,,0.78,10.0,28.0,25.0,12.0,1015.0,5.0,18.0,0.0,2.0,1.0,18.5,2013/09/25,2013,9,25,2,1169,8446,9615,19.945919994599098
2013-09-26,25.0,16.0,2.2222222222222223,16.0,,0.76,10.0,29.0,26.0,15.0,1019.0,6.0,17.0,0.0,3.0,1.0,20.5,2013/09/26,2013,9,26,3,1293,8600,9893,22.17720892248044
2013-09-27,27.0,15.0,2.7777777777777777,14.0,0.0,0.96,6.75,24.0,27.0,17.0,1024.0,6.0,17.0,0.0,4.0,1.0,21.0,2013/09/27,2013,9,27,4,1635,8354,9989,22.58752554148471
2013-09-28,24.0,13.0,3.333333333333333,12.0,1.0,0.93,7.0,19.0,26.0,16.0,1025.0,6.0,17.0,0.0,5.0,1.0,18.5,2013/09/28,2013,9,28,5,3504,6686,10190,19.725853842355274
2013-09-29,25.0,13.0,2.2222222222222223,12.0,0.0,0.94,7.0,16.0,26.0,17.0,1022.0,6.0,17.0,0.0,6.0,0.0,19.0,2013/09/29,2013,9,29,6,3082,6283,9365,20.56915540405528
2013-09-30,27.0,15.0,1.3888888888888888,15.0,,0.92,9.0,10.0,28.0,16.0,1019.0,6.0,17.0,0.0,0.0,0.0,21.0,2013/09/30,2013,9,30,0,1338,7794,9132,22.963753006063314
2013-10-01,28.0,15.0,2.2222222222222223,15.0,,0.79,10.0,32.0,29.0,19.0,1018.0,6.0,17.0,0.0,1.0,1.0,21.5,2013/10/01,2013,10,1,1,1339,9019,10358,23.249244601430547
2013-10-02,32.0,19.0,2.7777777777777777,19.0,,0.82,10.0,3.0,36.0,21.0,1019.0,6.0,17.0,0.0,2.0,1.0,25.5,2013/10/02,2013,10,2,2,1289,9096,10385,27.485378359820807
2013-10-03,30.0,20.0,1.9444444444444444,20.0,,0.86,10.0,27.0,34.0,22.0,1020.0,6.0,17.0,0.0,3.0,1.0,25.0,2013/10/03,2013,10,3,3,1248,8909,10157,27.036377439558393
2013-10-04,32.0,20.0,1.6666666666666665,20.0,,0.87,10.0,21.0,35.0,21.0,1018.0,6.0,17.0,0.0,4.0,1.0,26.0,2013/10/04,2013,10,4,4,1667,8596,10263,28.127639876695756
2013-10-05,33.0,22.0,1.9444444444444444,22.0,,0.83,10.0,11.0,36.0,22.0,1019.0,6.0,17.0,0.0,5.0,1.0,27.5,2013/10/05,2013,10,5,5,3401,7185,10586,29.69265762003026
2013-10-06,30.0,21.0,4.722222222222222,21.0,0.0,0.85,10.0,7.0,32.0,20.0,1017.0,6.0,17.0,0.0,6.0,0.0,25.5,2013/10/06,2013,10,6,6,2992,6784,9776,27.35398293261524
2013-10-07,23.0,17.0,6.944444444444445,17.0,18.0,0.96,8.625,59.0,26.0,22.0,1018.0,6.0,17.0,0.0,0.0,0.0,20.0,2013/10/07,2013,10,7,0,421,5459,5880,20.85948592141301
2013-10-08,20.0,12.0,4.166666666666667,10.0,0.0,0.79,10.0,19.0,20.0,10.0,1026.0,6.0,17.0,0.0,1.0,1.0,16.0,2013/10/08,2013,10,8,1,1278,8666,9944,16.74877707516743
2013-10-09,17.0,13.0,5.0,12.0,7.0,0.8,8.75,62.0,17.0,13.0,1026.0,6.0,17.0,0.0,2.0,1.0,15.0,2013/10/09,2013,10,9,2,757,5681,6438,15.427385541246466
2013-10-10,13.0,12.0,6.388888888888888,10.0,25.0,0.96,3.875,100.0,13.0,13.0,1022.0,6.0,17.0,0.0,3.0,1.0,12.5,2013/10/10,2013,10,10,3,180,2352,2532,12.259360313995128
2013-10-11,16.0,14.0,5.833333333333333,13.0,6.0,0.97,4.625,100.0,16.0,15.0,1016.0,6.0,17.0,0.0,4.0,1.0,15.0,2013/10/11,2013,10,11,4,117,1683,1800,15.252212633341133
2013-10-12,18.0,17.0,5.555555555555555,17.0,5.0,0.98,3.0,99.0,18.0,17.0,1020.0,6.0,17.0,0.0,5.0,1.0,17.5,2013/10/12,2013,10,12,5,1300,3961,5261,18.16606075844824
2013-10-13,18.0,16.0,5.555555555555555,16.0,3.0,0.97,4.875,92.0,18.0,17.0,1025.0,6.0,17.0,0.0,6.0,0.0,17.0,2013/10/13,2013,10,13,6,1523,4504,6027,17.59447351903777
2013-10-14,23.0,13.0,3.333333333333333,12.0,0.0,0.97,5.75,25.0,25.0,17.0,1027.0,6.0,17.0,1.0,0.0,0.0,18.0,2013/10/14,2013,10,14,0,1830,7110,8940,19.1747374223161
2013-10-15,22.0,12.0,2.7777777777777777,11.0,0.0,0.96,6.0,15.0,25.0,16.0,1023.0,6.0,17.0,0.0,1.0,1.0,17.0,2013/10/15,2013,10,15,1,1031,8350,9381,18.23387859185262
2013-10-16,23.0,15.0,2.5,15.0,1.0,0.97,5.0,63.0,25.0,19.0,1018.0,6.0,17.0,0.0,2.0,1.0,19.0,2013/10/16,2013,10,16,2,1114,8615,9729,20.486223324686645
2013-10-17,24.0,17.0,3.611111111111111,17.0,1.0,0.9,7.375,39.0,26.0,18.0,1013.0,6.0,17.0,0.0,3.0,1.0,20.5,2013/10/17,2013,10,17,3,1049,8499,9548,21.87965944973746
2013-10-18,21.0,11.0,4.722222222222222,10.0,0.0,0.83,10.0,4.0,21.0,12.0,1017.0,6.0,17.0,0.0,4.0,1.0,16.0,2013/10/18,2013,10,18,4,1871,8502,10373,16.621032931764283
2013-10-19,18.0,12.0,3.888888888888889,11.0,1.0,0.88,9.875,50.0,18.0,16.0,1016.0,6.0,17.0,0.0,5.0,1.0,15.0,2013/10/19,2013,10,19,5,3192,6223,9415,15.703869454069272
2013-10-20,21.0,7.0,3.888888888888889,4.0,1.0,0.9,10.0,0.0,21.0,11.0,1020.0,6.0,17.0,0.0,6.0,0.0,14.0,2013/10/20,2013,10,20,6,2542,6052,8594,14.589632338078204
2013-10-21,19.0,9.0,4.166666666666667,8.0,0.0,0.72,10.0,0.0,19.0,11.0,1021.0,6.0,17.0,0.0,0.0,0.0,14.0,2013/10/21,2013,10,21,0,1331,7725,9056,14.509364066931806
2013-10-22,18.0,10.0,4.444444444444445,8.0,1.0,0.78,10.0,36.0,18.0,10.0,1015.0,6.0,17.0,0.0,1.0,1.0,14.0,2013/10/22,2013,10,22,1,736,8338,9074,14.433471755858385
2013-10-23,13.0,8.0,4.166666666666667,7.0,11.0,0.93,9.25,44.0,13.0,8.0,1012.0,6.0,17.0,0.0,2.0,1.0,10.5,2013/10/23,2013,10,23,2,616,7354,7970,10.590391302519471
2013-10-24,11.0,4.0,6.666666666666666,0.0,0.0,0.79,10.0,11.0,11.0,1.0,1021.0,6.0,17.0,0.0,3.0,1.0,7.5,2013/10/24,2013,10,24,3,592,7305,7897,6.407314532525428
2013-10-25,12.0,2.0,5.555555555555555,-2.0,,0.79,10.0,5.0,12.0,2.0,1026.0,6.0,17.0,0.0,4.0,1.0,7.0,2013/10/25,2013,10,25,4,913,7040,7953,6.162728730828408
2013-10-26,13.0,3.0,6.666666666666666,1.0,,0.74,10.0,13.0,13.0,3.0,1027.0,6.0,17.0,0.0,5.0,1.0,8.0,2013/10/26,2013,10,26,5,2195,5788,7983,6.9866228420596626
2013-10-27,18.0,4.0,4.166666666666667,1.0,,0.87,10.0,11.0,18.0,9.0,1020.0,6.0,17.0,0.0,6.0,0.0,11.0,2013/10/27,2013,10,27,6,2381,5641,8022,11.150244554578375
2013-10-28,18.0,5.0,1.3888888888888888,5.0,,0.85,10.0,31.0,18.0,11.0,1025.0,6.0,17.0,0.0,0.0,0.0,11.5,2013/10/28,2013,10,28,0,1177,7426,8603,13.089474752601495
2013-10-29,18.0,6.0,2.7777777777777777,4.0,0.0,0.89,9.0,11.0,18.0,12.0,1030.0,6.0,17.0,0.0,1.0,1.0,12.0,2013/10/29,2013,10,29,1,963,8171,9134,12.791819904812513
2013-10-30,19.0,10.0,2.2222222222222223,10.0,1.0,0.96,5.75,59.0,19.0,15.0,1027.0,6.0,17.0,0.0,2.0,1.0,14.5,2013/10/30,2013,10,30,2,806,7338,8144,15.744994848779804
2013-10-31,22.0,13.0,6.388888888888888,12.0,2.0,0.98,5.125,79.0,25.0,16.0,1021.0,6.0,17.0,0.0,3.0,1.0,17.5,2013/10/31,2013,10,31,3,724,7705,8429,18.034217952272993
2013-11-01,22.0,19.0,7.5,19.0,7.0,0.96,7.625,61.0,25.0,19.0,1007.0,6.0,17.0,0.0,4.0,1.0,20.5,2013/11/01,2013,11,1,4,922,7258,8180,21.38578831028058
2013-11-02,18.0,11.0,5.0,10.0,0.0,0.88,10.0,22.0,18.0,9.0,1011.0,6.0,17.0,0.0,5.0,1.0,14.5,2013/11/02,2013,11,2,5,2866,6624,9490,14.860158558037998
2013-11-03,12.0,6.0,6.388888888888888,4.0,,0.86,10.0,12.0,12.0,5.0,1030.0,6.0,17.0,0.0,6.0,0.0,9.0,2013/11/03,2013,11,3,6,2116,5619,7735,8.21695996720062
2013-11-04,9.0,0.0,3.0555555555555554,-4.0,,0.69,10.0,16.0,9.0,0.0,1037.0,6.0,17.0,0.0,0.0,0.0,4.5,2013/11/04,2013,11,4,0,555,6399,6954,4.45527457001401
2013-11-05,15.0,4.0,2.2222222222222223,2.0,,0.92,9.0,43.0,15.0,10.0,1037.0,6.0,17.0,0.0,1.0,1.0,9.5,2013/11/05,2013,11,5,1,670,7553,8223,10.384816454029274
2013-11-06,19.0,9.0,4.722222222222222,8.0,0.0,0.98,6.5,52.0,19.0,14.0,1032.0,6.0,17.0,0.0,2.0,1.0,14.0,2013/11/06,2013,11,6,2,797,8080,8877,14.361464510532501
2013-11-07,16.0,12.0,6.388888888888888,9.0,3.0,0.98,9.75,37.0,16.0,13.0,1019.0,6.0,17.0,0.0,3.0,1.0,14.0,2013/11/07,2013,11,7,3,485,7580,8065,13.991817605478484
2013-11-08,10.0,3.0,7.222222222222222,-1.0,0.0,0.8,10.0,6.0,10.0,0.0,1027.0,6.0,17.0,0.0,4.0,1.0,6.5,2013/11/08,2013,11,8,4,728,6861,7589,5.095174077077844
2013-11-09,11.0,1.0,5.0,0.0,,0.79,10.0,19.0,11.0,2.0,1028.0,6.0,16.0,0.0,5.0,1.0,6.0,2013/11/09,2013,11,9,5,2192,5426,7618,5.217299843494133
2013-11-10,15.0,5.0,8.055555555555555,2.0,,0.73,10.0,3.0,14.0,4.0,1024.0,6.0,16.0,0.0,6.0,0.0,10.0,2013/11/10,2013,11,10,6,2066,5194,7260,8.995480838490101
2013-11-11,13.0,3.0,4.722222222222222,0.0,0.0,0.88,10.0,16.0,13.0,3.0,1026.0,6.0,16.0,1.0,0.0,0.0,8.0,2013/11/11,2013,11,11,0,972,6292,7264,7.5827592468371625
2013-11-12,7.0,3.0,7.5,-2.0,3.0,0.79,8.375,60.0,7.0,1.0,1028.0,6.0,16.0,0.0,1.0,1.0,5.0,2013/11/12,2013,11,12,1,262,5900,6162,3.268850239148286
2013-11-13,6.0,-2.0,6.111111111111111,-7.0,0.0,0.77,10.0,19.0,6.0,0.0,1032.0,6.0,16.0,0.0,2.0,1.0,2.0,2013/11/13,2013,11,13,2,280,6264,6544,0.23301394753412197
2013-11-14,11.0,-2.0,3.0555555555555554,-5.0,,0.63,10.0,12.0,11.0,1.0,1029.0,6.0,16.0,0.0,3.0,1.0,4.5,2013/11/14,2013,11,14,3,379,6980,7359,4.45527457001401
2013-11-15,13.0,1.0,2.2222222222222223,-2.0,0.0,0.58,10.0,49.0,13.0,2.0,1026.0,6.0,16.0,0.0,4.0,1.0,7.0,2013/11/15,2013,11,15,4,784,6970,7754,7.704727256654012
2013-11-16,15.0,6.0,1.6666666666666665,6.0,10.0,0.98,5.875,75.0,15.0,12.0,1026.0,6.0,16.0,0.0,5.0,1.0,10.5,2013/11/16,2013,11,16,5,1530,5361,6891,11.825236740223485
2013-11-17,19.0,13.0,4.722222222222222,12.0,3.0,0.98,5.125,86.0,19.0,16.0,1023.0,6.0,16.0,0.0,6.0,0.0,16.0,2013/11/17,2013,11,17,6,1446,5579,7025,16.621032931764283
2013-11-18,17.0,12.0,6.111111111111111,10.0,3.0,0.82,10.0,18.0,17.0,15.0,1016.0,6.0,16.0,0.0,0.0,0.0,14.5,2013/11/18,2013,11,18,0,707,7643,8350,14.62289880359293
2013-11-19,8.0,2.0,7.222222222222222,-2.0,0.0,0.73,10.0,0.0,8.0,0.0,1029.0,6.0,16.0,0.0,1.0,1.0,5.0,2013/11/19,2013,11,19,1,427,7095,7522,3.346864649690741
2013-11-20,8.0,1.0,3.333333333333333,-3.0,,0.72,10.0,19.0,8.0,0.0,1035.0,6.0,16.0,0.0,2.0,1.0,4.5,2013/11/20,2013,11,20,2,452,6957,7409,4.294594081258332
2013-11-21,10.0,3.0,1.9444444444444444,1.0,0.0,0.93,9.0,59.0,10.0,7.0,1035.0,6.0,16.0,0.0,3.0,1.0,6.5,2013/11/21,2013,11,21,3,471,7117,7588,7.379904104066611
2013-11-22,13.0,9.0,3.888888888888889,7.0,3.0,0.97,7.125,68.0,13.0,12.0,1028.0,6.0,16.0,0.0,4.0,1.0,11.0,2013/11/22,2013,11,22,4,719,7511,8230,11.246920990105018
2013-11-23,8.0,2.0,5.277777777777778,-3.0,0.0,0.8,10.0,19.0,8.0,6.0,1022.0,7.0,16.0,0.0,5.0,1.0,5.0,2013/11/23,2013,11,23,5,1267,4913,6180,3.9773297055366683
2013-11-24,1.0,-2.0,9.444444444444445,-8.0,,0.41,10.0,30.0,1.0,0.0,1034.0,7.0,16.0,0.0,6.0,0.0,-0.5,2013/11/24,2013,11,24,6,370,2857,3227,-3.7597345179670163
2013-11-25,3.0,-4.0,3.888888888888889,-8.0,0.0,0.55,10.0,10.0,3.0,0.0,1035.0,7.0,16.0,0.0,0.0,0.0,-0.5,2013/11/25,2013,11,25,0,310,5050,5360,-1.5668058437921994
2013-11-26,10.0,0.0,2.7777777777777777,-4.0,20.0,0.71,8.0,73.0,10.0,10.0,1028.0,7.0,16.0,0.0,1.0,1.0,5.0,2013/11/26,2013,11,26,1,51,1850,1901,5.1729377429563606
2013-11-27,9.0,3.0,7.777777777777778,-3.0,36.0,0.93,6.375,70.0,9.0,9.0,1012.0,7.0,16.0,0.0,2.0,1.0,6.0,2013/11/27,2013,11,27,2,44,2220,2264,4.365255183482489
2013-11-28,3.0,-4.0,5.833333333333333,-10.0,0.0,0.78,10.0,4.0,3.0,0.0,1033.0,7.0,16.0,1.0,3.0,0.0,-0.5,2013/11/28,2013,11,28,3,388,1215,1603,-2.5303612179532493
2013-11-29,7.0,1.0,4.722222222222222,-3.0,,0.71,10.0,2.0,7.0,,1040.0,7.0,16.0,0.0,4.0,1.0,4.0,2013/11/29,2013,11,29,4,724,2232,2956,3.063622404373604
2013-11-30,5.0,-3.0,2.5,-6.0,,0.76,10.0,40.0,5.0,0.0,1040.0,7.0,16.0,0.0,5.0,1.0,1.0,2013/11/30,2013,11,30,5,784,2258,3042,1.0353034415349605
2013-12-01,9.0,-1.0,1.6666666666666665,-3.0,,0.91,10.0,20.0,9.0,2.0,1028.0,7.0,16.0,0.0,6.0,0.0,4.0,2013/12/01,2013,12,1,6,662,3065,3727,4.988745102348017
2013-12-02,10.0,2.0,1.3888888888888888,1.0,,0.84,10.0,51.0,10.0,5.0,1016.0,7.0,16.0,0.0,0.0,0.0,6.0,2013/12/02,2013,12,2,0,284,6101,6385,7.372787342702549
2013-12-03,12.0,2.0,1.3888888888888888,2.0,0.0,0.93,10.0,26.0,12.0,8.0,1017.0,7.0,16.0,0.0,1.0,1.0,7.0,2013/12/03,2013,12,3,1,417,7106,7523,8.412185053593268
2013-12-04,13.0,4.0,2.2222222222222223,2.0,1.0,0.94,6.75,83.0,13.0,11.0,1019.0,7.0,16.0,0.0,2.0,1.0,8.5,2013/12/04,2013,12,4,2,437,7237,7674,9.312780775079167
2013-12-05,18.0,12.0,5.277777777777778,11.0,1.0,0.98,5.25,90.0,18.0,16.0,1019.0,7.0,16.0,0.0,3.0,1.0,15.0,2013/12/05,2013,12,5,3,582,7661,8243,15.36643625334462
2013-12-06,16.0,8.0,5.833333333333333,6.0,6.0,0.88,5.625,89.0,16.0,15.0,1020.0,7.0,16.0,0.0,4.0,1.0,12.0,2013/12/06,2013,12,6,4,145,2831,2976,11.81042414599383
2013-12-07,5.0,3.0,6.111111111111111,-1.0,5.0,0.85,9.625,37.0,5.0,2.0,1034.0,7.0,16.0,0.0,5.0,1.0,4.0,2013/12/07,2013,12,7,5,596,4335,4931,2.5353955245035316
2013-12-08,1.0,-1.0,3.333333333333333,-5.0,12.0,0.9,6.875,68.0,1.0,0.0,1036.0,7.0,16.0,0.0,6.0,0.0,0.0,2013/12/08,2013,12,8,6,88,1288,1376,-0.6654536990942574
2013-12-09,5.0,2.0,2.7777777777777777,-1.0,23.0,1.0,4.5,87.0,5.0,5.0,1025.0,7.0,16.0,0.0,0.0,0.0,3.5,2013/12/09,2013,12,9,0,67,3406,3473,3.5403201368443287
2013-12-10,1.0,-1.0,4.444444444444445,-6.0,14.0,0.97,7.75,36.0,1.0,0.0,1025.0,7.0,16.0,0.0,1.0,1.0,0.0,2013/12/10,2013,12,10,1,99,2625,2724,-1.3148163148118517
2013-12-11,3.0,-7.0,2.7777777777777777,-11.0,0.0,0.89,10.0,4.0,3.0,2.0,1031.0,7.0,16.0,0.0,2.0,1.0,-2.0,2013/12/11,2013,12,11,2,224,5306,5530,-2.4459444188997908
2013-12-12,0.0,-5.0,6.388888888888888,-11.0,,0.82,10.0,17.0,0.0,0.0,1031.0,7.0,16.0,0.0,3.0,1.0,-2.5,2013/12/12,2013,12,12,3,158,4975,5133,-5.065212600838475
2013-12-13,3.0,-4.0,3.333333333333333,-9.0,0.0,0.72,10.0,11.0,3.0,0.0,1027.0,7.0,16.0,0.0,4.0,1.0,-0.5,2013/12/13,2013,12,13,4,246,5440,5686,-1.2165701191334344
2013-12-14,5.0,1.0,4.722222222222222,-3.0,12.0,0.85,7.875,76.0,5.0,4.0,1028.0,7.0,16.0,0.0,5.0,1.0,3.0,2013/12/14,2013,12,14,5,253,2575,2828,1.933838193757713
2013-12-15,5.0,3.0,8.333333333333334,-1.0,1.0,0.93,8.75,28.0,5.0,3.0,1015.0,7.0,16.0,0.0,6.0,0.0,4.0,2013/12/15,2013,12,15,6,539,3815,4354,1.870406022168694
2013-12-16,1.0,-2.0,5.833333333333333,-8.0,0.0,0.64,10.0,47.0,1.0,0.0,1023.0,7.0,16.0,0.0,0.0,0.0,-0.5,2013/12/16,2013,12,16,0,239,5430,5669,-2.5303612179532493
2013-12-17,6.0,1.0,3.0555555555555554,-1.0,9.0,0.97,6.25,82.0,6.0,4.0,1021.0,7.0,16.0,0.0,1.0,1.0,3.5,2013/12/17,2013,12,17,1,202,5205,5407,3.3596880344805924
2013-12-18,4.0,-3.0,6.388888888888888,-8.0,1.0,0.9,10.0,12.0,4.0,1.0,1024.0,7.0,16.0,0.0,2.0,1.0,0.5,2013/12/18,2013,12,18,2,292,5548,5840,-1.6002980178717534
2013-12-19,9.0,0.0,5.555555555555555,-5.0,0.0,0.86,10.0,28.0,9.0,4.0,1024.0,7.0,16.0,0.0,3.0,1.0,4.5,2013/12/19,2013,12,19,3,481,6235,6716,3.304792533776066
2013-12-20,12.0,2.0,5.555555555555555,-1.0,,0.9,10.0,33.0,12.0,8.0,1022.0,7.0,16.0,0.0,4.0,1.0,7.0,2013/12/20,2013,12,20,4,580,5995,6575,6.162728730828408
2013-12-21,17.0,10.0,6.666666666666666,8.0,0.0,0.89,10.0,40.0,17.0,14.0,1018.0,7.0,16.0,0.0,5.0,1.0,13.5,2013/12/21,2013,12,21,5,1838,4657,6495,13.359014246936265
2013-12-22,23.0,18.0,8.333333333333334,18.0,5.0,0.96,8.125,79.0,25.0,20.0,1015.0,7.0,16.0,0.0,6.0,0.0,20.5,2013/12/22,2013,12,22,6,660,2189,2849,21.309711388222134
2013-12-23,18.0,11.0,5.0,8.0,43.0,0.96,6.375,81.0,18.0,18.0,1024.0,7.0,16.0,0.0,0.0,0.0,14.5,2013/12/23,2013,12,23,0,159,1872,2031,14.860158558037998
2013-12-24,5.0,2.0,6.111111111111111,-2.0,0.0,0.84,10.0,30.0,5.0,0.0,1030.0,7.0,16.0,0.0,1.0,1.0,3.5,2013/12/24,2013,12,24,1,276,2093,2369,1.9598001302611787
2013-12-25,2.0,-2.0,3.611111111111111,-7.0,,0.47,10.0,10.0,2.0,,1035.0,7.0,16.0,1.0,2.0,0.0,0.0,2013/12/25,2013,12,25,2,354,658,1012,-0.8431370576031707
2013-12-26,7.0,-3.0,4.722222222222222,-6.0,,0.63,10.0,8.0,7.0,0.0,1029.0,7.0,16.0,0.0,3.0,1.0,2.0,2013/12/26,2013,12,26,3,425,2044,2469,0.8040539831418239
2013-12-27,9.0,-1.0,3.333333333333333,-3.0,,0.78,10.0,4.0,9.0,2.0,1031.0,7.0,16.0,0.0,4.0,1.0,4.0,2013/12/27,2013,12,27,4,801,2818,3619,3.7434776612191554
2013-12-28,9.0,0.0,4.166666666666667,-4.0,0.0,0.73,10.0,8.0,9.0,4.0,1027.0,7.0,16.0,0.0,5.0,1.0,4.5,2013/12/28,2013,12,28,5,1936,2514,4450,3.8721522778126105
2013-12-29,7.0,5.0,4.166666666666667,3.0,28.0,0.98,7.875,71.0,7.0,7.0,1021.0,7.0,16.0,0.0,6.0,0.0,6.0,2013/12/29,2013,12,29,6,289,1171,1460,5.551712033989325
2013-12-30,4.0,2.0,6.111111111111111,-2.0,0.0,0.9,10.0,35.0,4.0,3.0,1024.0,7.0,16.0,0.0,0.0,0.0,3.0,2013/12/30,2013,12,30,0,674,3726,4400,1.3842047360188259
2013-12-31,6.0,0.0,6.944444444444445,-2.0,,0.73,10.0,22.0,6.0,0.0,1028.0,7.0,16.0,0.0,1.0,1.0,3.0,2013/12/31,2013,12,31,1,531,3635,4166,1.103169018298001
2014-01-01,7.0,,3.333333333333333,-2.0,0.0,0.51,10.0,35.0,7.0,0.0,1030.0,7.0,16.0,1.0,2.0,0.0,7.0,2014/01/01,2014,1,1,2,729,2312,3041,7.050176181454216
2014-01-02,6.0,0.0,1.9444444444444444,0.0,3.0,0.9,9.25,57.0,6.0,2.0,1021.0,7.0,16.0,0.0,3.0,1.0,3.0,2014/01/02,2014,1,2,3,288,3068,3356,3.6611118514060017
2014-01-03,0.0,-10.0,10.277777777777777,-20.0,3.0,0.84,8.375,34.0,0.0,0.0,1032.0,7.0,16.0,0.0,4.0,1.0,-5.0,2014/01/03,2014,1,3,4,75,1559,1634,-9.372529326775318
2014-01-04,0.0,-8.0,5.555555555555555,-13.0,0.0,0.88,10.0,2.0,0.0,0.0,1033.0,7.0,16.0,0.0,5.0,1.0,-4.0,2014/01/04,2014,1,4,5,158,2123,2281,-6.412190536201895
2014-01-05,5.0,-1.0,1.6666666666666665,-3.0,10.0,0.95,6.75,85.0,5.0,5.0,1026.0,7.0,17.0,0.0,6.0,0.0,2.0,2014/01/05,2014,1,5,6,135,1945,2080,2.8852092137709495
2014-01-06,10.0,-1.0,7.5,-7.0,4.0,0.96,8.5,48.0,10.0,9.0,1018.0,7.0,17.0,0.0,0.0,0.0,4.5,2014/01/06,2014,1,6,0,123,3430,3553,2.6844328820149874
2014-01-07,0.0,-15.0,7.5,-26.0,0.0,0.5,10.0,4.0,0.0,0.0,1031.0,7.0,17.0,0.0,1.0,1.0,-7.5,2014/01/07,2014,1,7,1,29,2301,2330,-11.341583689184212
2014-01-08,0.0,-9.0,2.5,-11.0,,0.38,10.0,24.0,0.0,,1036.0,7.0,17.0,0.0,2.0,1.0,-4.5,2014/01/08,2014,1,8,2,75,3901,3976,-4.908033189428054
2014-01-09,4.0,-2.0,3.0555555555555554,-5.0,0.0,0.56,10.0,29.0,4.0,0.0,1037.0,7.0,17.0,0.0,3.0,1.0,1.0,2014/01/09,2014,1,9,3,190,4802,4992,0.6207216956470506
2014-01-10,3.0,0.0,1.3888888888888888,0.0,8.0,0.97,7.25,91.0,3.0,2.0,1033.0,7.0,17.0,0.0,4.0,1.0,1.5,2014/01/10,2014,1,10,4,81,1780,1861,2.6954976436943197
2014-01-11,17.0,10.0,8.055555555555555,8.0,20.0,0.99,6.0,86.0,17.0,17.0,1019.0,7.0,17.0,0.0,5.0,1.0,13.5,2014/01/11,2014,1,11,5,97,1887,1984,13.108430732667731
2014-01-12,10.0,1.0,6.388888888888888,-3.0,0.0,0.84,10.0,6.0,10.0,4.0,1021.0,7.0,17.0,0.0,6.0,0.0,5.5,2014/01/12,2014,1,12,6,999,4468,5467,4.174559620406111
2014-01-13,11.0,1.0,7.5,-3.0,0.0,0.93,10.0,21.0,11.0,6.0,1021.0,7.0,17.0,0.0,0.0,0.0,6.0,2014/01/13,2014,1,13,0,732,6187,6919,4.437684953414887
2014-01-14,9.0,4.0,4.166666666666667,1.0,7.0,0.95,7.375,59.0,9.0,8.0,1012.0,7.0,17.0,0.0,1.0,1.0,6.5,2014/01/14,2014,1,14,1,345,4781,5126,6.111565286048229
